Geneid	NORMAL_1	RESISTANT_1
168544	23	12
23145	10	18
643641	304	212
401431	14	0
155066	136	3
653857	64	132
65999	57	4
113763	106	8
5919	417	41
29803	694	253
285971	7	10
728743	81	0
285972	46	0
155038	368	110
168537	404	90
55303	613	70
474344	523	72
26157	196	72
170575	114	1
100527949	0	0
55340	1	0
28959	910	88
55365	425	27
26	39	27
3757	50	10
4846	61	33
285973	3	16
11194	147	58
9311	3	14
1020	88	44
6522	520	192
10922	380	43
83590	71	18
116988	441	579
2636	0	2
136371	0	0
392843	0	0
10061	518	432
54480	618	181
768213	0	0
6604	174	131
51667	901	839
349136	34	2
100131176	31	4
155051	2	0
100500835	0	0
6009	460	523
51422	329	477
100505483	10	0
168391	0	0
63917	426	377
58508	1338	8885
220832	0	4
100128822	44	0
7516	21	18
57180	76	203
101929087	0	0
103724390	0	0
1804	2	3
101929998	0	0
100132707	36	18
22976	153	309
202781	48	4
100128264	0	0
3361	0	0
3638	355	206
338436	0	0
2020	0	0
285888	0	0
100506302	48	8
155435	610	1922
6469	80	43
389602	20	0
285889	0	0
100506380	0	0
64433	0	0
129790	42	2
140545	32	27
64327	606	494
64434	200	326
3110	0	4
645249	0	0
9690	1168	1606
10049	1009	519
105375621	0	0
101927914	0	0
5799	236	44
406945	0	0
100506585	30	0
105375612	0	0
693180	0	0
100847032	0	0
54892	222	629
57488	1607	1040
55112	197	586
154822	4	0
7434	54	0
441308	0	88
644128	121	40
169270	50	77
101927595	8	0
157693	8	0
26260	281	223
157695	286	50
157697	258	220
105377774	12	2
619343	0	0
401442	0	0
105377777	0	0
9228	1	0
286083	0	0
100507435	0	0
2055	0	0
100500912	0	0
693181	0	0
9639	0	0
9920	0	0
104266957	0	0
101928058	0	0
9172	16	2
102465695	0	0
101927815	0	0
64478	14	69
105377792	0	0
105377789	0	0
100287015	10	0
79648	223	688
285	291	430
100507530	6	0
102465861	0	0
55326	409	80
100616348	0	0
100616372	0	0
389610	4	4
100652791	0	0
1672	11	0
1671	0	0
1669	0	0
449491	0	0
449492	0	0
449493	0	0
1667	0	0
170949	0	0
728358	0	0
100287083	0	0
1668	2	0
724068	0	0
1670	0	0
349196	0	0
100128890	9	2
641517	0	0
401447	0	8
645402	0	9
100131980	0	0
100289462	0	0
55894	0	0
10407	0	0
503618	0	0
503841	0	0
504180	0	0
503614	0	0
100131608	0	0
441317	0	0
101929400	0	0
441328	0	0
100133251	0	0
245910	0	0
245908	0	0
245909	0	0
140596	0	0
653423	0	0
414325	0	0
1673	0	8
100132396	0	0
100132103	1	0
392188	0	31
645836	0	13
100302186	0	0
286042	22	35
157285	113	32
137075	106	0
9258	288	42
90459	363	113
100616350	0	0
79660	675	110
101929128	0	0
157273	0	0
8658	782	1071
693182	0	2
157627	0	0
406907	0	0
4482	81	102
101929191	0	0
203074	0	10
94137	0	26
100422982	0	0
105379238	2	0
203076	0	0
83595	99	6
54984	71	40
100302166	0	2
101929229	0	0
286046	13	107
693183	0	2
105379247	0	0
66036	285	153
83650	0	16
157739	12	1
83656	0	0
83648	31	0
640	176	51
83655	0	0
2626	0	0
101929490	0	0
606553	0	0
252969	165	14
2222	1017	1225
1508	12055	540
613210	0	0
613209	0	0
613211	0	0
100133267	0	0
728957	0	1
100132923	7	0
392196	0	183
392197	0	284
377630	0	134
729689	0	18
85002	14	29
245940	0	0
100133172	0	0
649352	0	11
245912	0	0
389633	0	15
653333	2	14
100506990	60	41
729732	4	4
100847038	0	0
91694	290	377
100500870	0	0
100500838	0	0
340357	0	0
101409254	0	0
57604	60	16
105379290	0	0
10395	437	276
157773	15	2
137868	0	0
494332	0	0
7991	650	1714
4481	339	149
26281	0	0
286097	52	56
51201	735	573
29883	935	391
137492	339	367
9108	10	115
6542	522	34
5157	35	4
57509	1409	1867
100422850	0	0
2267	2	0
5108	1681	3650
427	4554	2777
101929066	16	0
9	95	30
10	2	0
23362	1107	970
100128993	2	0
63898	729	479
55790	300	479
55174	568	619
4023	44	31
6570	0	0
526	1183	421
11178	69	0
100874051	0	0
105379398	0	0
102467222	0	0
286114	0	0
105379399	0	0
101929172	0	0
2675	56	2
9046	104	6
23039	866	978
10361	11	9
8822	3	0
2039	120	145
64760	578	240
79873	56	6
55806	190	146
80346	167	101
203190	0	0
6440	0	0
649	381	127
9796	85	0
407037	0	0
661	254	89
55124	15	6
23516	604	13
5533	166	295
10174	269	125
64236	117	18
541565	62	19
57805	854	966
55909	183	97
80094	0	4
1960	140	16
157310	1	0
101929237	0	0
23221	829	266
8795	988	3363
286059	0	2
254896	0	0
8794	111	21
8793	175	30
8797	72	174
389641	21	0
91782	530	176
203069	160	122
4017	378	77
100507156	6	0
9583	1146	1008
51312	317	369
4824	20	2
137814	0	0
6781	169	61
10863	602	716
101929294	5	0
27299	914	14
8756	0	0
101929315	0	0
4741	5	181
4747	2	2
102465506	0	0
80005	483	1483
102465527	0	0
2796	8	14
54793	380	184
157313	61	122
64641	27	0
100507236	0	0
5520	617	514
665	1366	634
10687	71	2
1808	715	166
148	53	0
100313884	0	0
81551	0	0
23087	164	47
2185	830	427
102465507	0	0
1135	0	0
2053	122	54
1191	4911	2931
102465508	0	0
51435	435	34
100500871	0	0
100500858	0	0
55246	547	271
157570	55	53
55872	69	41
286133	335	19
100422828	0	0
389643	95	17
55140	375	442
5368	61	0
55893	494	112
157574	22	36
7976	261	241
100422903	0	0
101929402	1	0
2137	557	341
55756	208	142
79618	563	571
23303	836	1551
1846	477	374
619351	0	0
101929450	4	0
101929470	0	0
286135	0	0
100422876	0	0
51669	3115	2076
23484	637	71
619373	0	2
10671	253	359
100128750	25	0
11030	923	1538
2961	290	173
100507341	0	85
2936	837	1323
7993	74	79
5516	872	528
56154	2	0
29942	7	0
7486	211	2311
3084	274	81
100856811	0	0
100874286	0	0
84750	163	124
84549	186	163
80185	96	71
692084	1	241
79845	92	15
78986	8	0
103689844	0	0
137970	0	2
101929550	0	0
157855	0	0
100507420	1	0
80139	112	29
101929622	0	0
102723701	1	0
11160	870	844
728024	14	55
11212	511	64
25960	721	68
55290	114	26
80223	1445	736
137362	0	0
155	13	0
1978	64	20
9070	478	434
6770	11	30
27257	201	127
9530	295	294
23259	408	378
84513	391	118
54904	1320	1816
137994	32	22
2260	839	169
389649	0	0
286140	14	14
6867	2357	657
59339	1131	502
203100	2	31
83877	381	89
8754	1561	2643
203102	0	7
255926	0	0
1587	0	0
100130964	0	0
8749	0	0
2515	0	0
3620	180	283
169355	5	4
56892	534	390
79698	0	0
6422	693	2
100847068	0	0
51125	609	101
84296	42	17
102723729	2	0
137964	850	567
157848	0	0
286	27	100
619554	0	0
102465696	0	0
7994	1095	1399
10947	305	150
5327	2842	234
101929897	1	0
3551	697	761
5423	232	223
27121	34	17
7419	752	311
6575	872	345
114926	116	190
1142	0	0
8973	1	2
55145	151	40
81790	309	1088
100616115	0	0
84376	758	837
2339	478	365
84197	28	82
138050	934	460
340441	0	0
102724241	0	0
497634	0	0
105375816	0	0
105375817	0	6
100287846	13	0
23514	602	1745
1052	73	31
5591	1850	6382
4173	546	618
7336	522	76
101929268	1	0
101929217	0	0
79645	22	2
6591	449	171
492307	0	0
54212	37	4
137902	7	48
115294	1343	1244
9705	2	8
389658	12	42
9821	1078	2879
2831	0	2
4986	0	0
51606	490	432
8601	2	32
6917	1284	710
10434	2411	1042
29088	421	157
26766	0	0
105375840	0	0
64321	27	4
100129098	0	0
6101	2	22
114786	4	0
100133234	1	0
137695	274	143
96764	377	667
4067	1184	283
6224	4748	6026
26795	3	8
4342	0	0
5324	39	179
79145	237	204
195814	34	75
442388	0	0
5179	4	0
101929415	1	0
100507632	7	0
54928	1181	528
100507651	0	0
286177	0	0
26138	0	0
101929488	0	0
286178	0	0
100505477	0	0
90362	51	6
101929528	0	0
137886	539	335
1581	0	8
6386	2589	1472
8439	517	949
9760	94	35
105375861	0	0
767	57	24
100505532	6	0
5862	1295	1448
55636	327	5317
105375938	0	0
100130298	2	0
157807	2	3
444	3451	4472
100616484	0	0
286183	4	0
643763	5	0
8836	155	124
7274	1	4
101410533	0	0
253943	1038	1288
102724612	0	0
286184	0	0
102724623	0	0
100130155	0	0
406908	0	0
401463	2	0
27319	32	7
9420	155	212
552859	0	0
286186	0	0
55156	442	153
9650	226	248
5150	380	396
85479	14	0
84675	3	2
100189437	0	0
100189102	0	0
1392	0	0
100505659	0	0
100505676	0	0
23212	79	49
137872	66	148
254778	2	3
4603	37	21
80124	522	405
100533105	0	0
56260	14	13
23678	0	0
26255	0	32
157777	28	25
641638	147	2
641648	7	18
100129654	0	0
286187	0	0
10987	459	515
79848	207	967
10565	1878	5811
102724708	2	0
57094	7	0
80243	115	402
286189	2	0
116328	16	0
100505718	0	0
100505739	2	0
23213	2392	42
81796	34	12
63978	0	0
10499	1057	2179
101926892	0	0
23471	4809	2676
286190	2	12
51110	125	44
389668	27	30
2138	19	42
9242	182	8
100132891	83	10
8989	863	485
392232	5	16
9312	0	0
101926908	0	0
7013	369	352
157869	196	7
100130301	3	0
6129	7107	3522
157506	571	246
101926926	5	26
100128126	0	14
27067	584	702
55284	610	239
6921	263	125
54968	172	340
23643	76	21
56704	74	73
54332	104	1476
100847058	0	0
100847091	0	0
441355	0	18
100302260	0	0
51050	323	61
83690	67	160
101805492	38	2
3174	48	107
101926978	0	0
100192378	2	0
79776	57	419
100422921	0	0
5828	649	386
102724874	0	0
5569	277	88
101927003	0	0
51101	269	525
3574	122	58
101241902	0	0
11075	18	0
23462	27	21
101927067	0	0
101927040	0	0
28957	139	53
7163	739	271
100847056	0	0
65986	357	534
619279	439	231
55824	868	182
2171	443	1337
5375	4	10
646480	0	5
2167	647	824
646486	0	4
3612	317	405
347051	2	165
79752	366	173
92421	219	132
64089	209	119
101927141	0	0
103352670	0	0
138046	0	0
85444	226	394
102723322	0	0
1875	79	125
401466	139	480
377677	47	59
759	3	247
761	12	5
100996348	3	0
760	41	75
101929601	0	0
101929627	0	0
100288527	0	0
100288562	0	0
85481	0	0
245972	8	2
157724	0	0
11059	879	2152
51115	462	657
8895	1687	1591
54714	2	28
168975	0	0
138009	0	0
4325	74	16
101929709	11	0
8767	170	356
734	374	276
4683	1056	2406
1666	805	977
793	2	31
100874052	0	0
101937451	0	0
169200	579	58
64168	28	2
100127983	3	8
55529	178	56
100506365	320	4
51633	197	309
100130742	7	52
100616245	0	0
115111	14	12
862	81	16
102724710	0	0
441369	0	0
286144	591	186
102467005	0	0
389676	0	2
642924	8	0
137392	194	212
389677	382	759
55472	9	52
91147	163	676
100616169	0	0
54704	520	552
1015	24	4
2669	322	8
25788	81	124
100861412	0	0
25962	690	1464
100288748	12	0
54845	769	2299
286148	684	813
55656	404	1110
9134	58	109
137682	66	400
94241	1317	422
100500907	0	0
100422964	0	0
79666	611	255
619344	0	0
157657	40	12
100616530	1	0
100189248	0	0
100500773	0	0
392255	3	4
7381	1066	3270
51001	142	186
9791	833	493
102724804	0	0
6383	804	20
10404	439	137
101927066	0	0
85453	247	131
92140	2287	1541
55353	722	263
4147	937	99
6156	4138	3181
26775	1	87
203111	29	29
10247	123	46
10940	72	319
79815	814	767
6788	246	357
3788	17	5
105375661	3	0
116039	135	2
157680	837	10365
693184	0	5
100126309	0	4
1345	489	287
26166	20	6
100302165	0	0
105375667	0	0
286151	6	6
5440	354	283
6674	200	283
25897	1086	2850
100616451	0	0
157567	181	79
169166	1016	800
26986	20346	30432
102466854	0	0
7534	8141	4459
441374	2	0
51123	330	372
105375678	0	0
83955	17	11
79977	494	2755
83988	119	22
104054148	0	0
100847001	0	0
50484	589	386
101927221	5	0
51366	1744	6364
4956	0	0
7071	544	137
101927245	1	0
51582	1911	851
100506753	5	0
528	864	821
157556	2	4
79870	30	68
100422992	0	0
100499183	2	0
8323	909	1704
115908	390	157
81034	296	178
25879	388	585
9699	26	1239
81501	1	2
1807	8	0
693127	0	2
29967	182	136
23414	41	622
102723356	16	2
55074	1126	2206
137735	2	13
284	155	28
340419	22	0
3646	3812	3045
9694	367	497
157753	0	0
7201	0	0
84955	251	182
56943	403	420
93035	39	14
9166	224	520
55638	67	27
100132813	0	0
27012	0	0
101927459	0	0
101927487	0	0
114788	6	2
100302225	0	0
7227	245	578
100859921	0	0
8667	1968	1856
84294	278	76
5885	2295	1981
644660	9	0
100500914	0	0
441376	8	0
169026	0	1
90390	47	27
2131	559	1643
401474	457	390
552860	4	0
4982	88	235
10584	11	25
101927513	0	0
114569	2431	1036
102466162	0	0
4856	139	2
5168	1217	385
6873	468	2270
79075	36	49
64798	140	120
7373	3150	234
28998	260	233
27085	67	154
6641	146	46
101927543	0	0
3037	111	40
594842	3	0
104266958	0	0
22882	419	201
79139	1032	376
93594	112	239
100189201	0	0
84985	196	212
100131726	4	0
100616260	0	0
84933	9	5
100533106	1	7
11244	736	965
29028	493	697
693130	0	0
100500863	0	0
55093	60	68
114907	580	129
340359	2	0
312	4	0
157769	793	1249
654463	11	146
439941	0	0
157376	0	0
101927588	0	0
157378	255	112
55039	99	98
101927612	2	2
11236	466	490
83940	140	355
102466200	0	1
4715	315	860
9788	676	530
100616255	0	0
100616221	0	0
137209	51	76
157381	0	0
6713	219	430
9897	838	2507
286053	164	212
10221	651	278
100130231	112	2
101927657	0	0
157638	551	50
100750225	0	0
103164619	0	0
101867536	2	32
103021165	0	0
100507056	0	2
103021164	0	0
727677	0	0
101805488	2	0
5462	4	27
100270680	2	0
4609	389	270
100302185	1	0
5820	43	2
641384	0	82
100302161	0	6
100302170	0	8
100302175	0	5
100302281	0	0
101927774	0	0
728724	0	0
137196	2	0
100500839	0	0
56169	26	59
51571	915	908
100847051	0	0
50807	651	862
100507117	0	0
29065	0	0
114	0	0
23167	1356	1316
729330	0	0
10086	0	0
3786	45	43
93668	0	0
23639	67	156
137835	76	30
51105	737	1488
7038	24	91
6503	555	53
102466865	0	0
8840	193	2
10397	1171	1636
6482	2275	254
101927798	0	0
101927822	4	0
57623	105	143
594840	0	0
407030	0	0
407033	0	2
552853	0	0
101927845	0	0
286094	0	0
10656	45	18
101927915	0	0
51059	29	8
169044	124	48
51305	5	0
83696	256	2026
54108	370	118
27161	583	526
5747	1598	5116
442893	0	27
22898	411	168
57210	211	113
731779	0	0
2843	0	0
11156	0	0
389690	0	0
100302147	0	0
100616268	0	0
619434	0	0
203062	79	115
575	4	11
23237	0	0
8629	215	189
8000	3789	3153
54742	5	22
100288181	6	0
51337	330	41
57152	0	32
137797	0	9
66004	93	24
8581	30	286
2765	0	0
1584	0	2
1585	0	0
100133669	5	2
100128627	0	2
4061	101	16
286122	1	0
101928108	0	0
4062	0	0
338328	39	5
286128	72	49
2738	22	110
100507316	7	0
79943	57	12
116447	230	227
78998	1	0
114822	103	137
104326051	0	0
389692	0	2
23144	48	66
79792	29	4
642475	8	0
93100	62	18
1936	483	14
84948	0	0
65263	8	0
7264	44	0
9831	0	0
286075	9	0
286076	2	0
100130274	0	0
225689	1	0
286077	47	12
100616318	0	0
100128338	19	0
642574	0	0
23513	40	42
100126338	0	0
22827	159	11
340371	219	116
102466748	3	5
83481	158	1419
5339	1160	20891
724031	0	2
84875	389	145
2907	787	206
375686	3	0
392275	2	0
26873	51	42
102465509	0	0
54512	44	42
102465510	0	1
8733	387	131
1537	570	270
81858	173	76
84232	648	210
340390	23	20
51236	174	112
727957	253	1767
23246	126	388
102465906	0	4
642658	2	39
3297	339	406
8694	248	137
102465511	0	0
83482	0	0
340393	2	4
26233	81	72
79581	104	82
203054	59	62
29894	522	833
100126351	0	0
100302196	0	0
102466749	0	0
55630	17	47
51160	572	191
4796	33	58
100287098	3	1
102466271	0	0
50626	234	132
90990	117	179
8928	1	2
84988	74	113
2875	8	111
113655	54	38
9401	35	105
9684	204	71
441381	0	0
414919	55	8
80728	23	128
90987	8	0
80778	61	90
6132	4928	5201
102465978	0	0
340385	16	11
7553	163	343
28991	142	24
58500	93	98
7564	97	100
286101	206	215
286102	19	79
286103	4	4
65265	369	94
100287596	0	0
100287171	44	682
100422831	0	0
654835	0	0
101929127	2	0
2298	0	48
55871	190	1142
157983	22	0
81704	1577	2484
23189	827	1359
1761	0	0
105375950	0	0
58524	0	0
10655	0	6
102800446	0	0
6595	1492	1633
401491	2	0
7436	237	275
169522	0	28
9933	344	771
101929247	0	0
5991	197	259
101929302	5	0
169792	129	311
84850	0	1
6505	111	341
55064	55	122
403313	234	43
101929351	3	0
55664	272	191
50808	1345	448
10171	126	209
406894	0	1
3717	653	709
11172	0	5
3641	0	0
6019	5	2
6013	0	4
55848	118	62
29126	158	22
80380	105	21
57589	534	825
79956	2135	1076
2315	6	49
158358	620	1968
100616288	0	0
26953	557	181
90865	1880	22
89882	0	0
115426	420	625
2731	76	113
23081	359	701
90871	190	47
5789	100	26
101929407	2	0
101929428	0	0
105375975	0	0
7306	9	19
101929467	0	0
286343	122	20
8777	416	452
401492	42	0
100113404	0	0
4781	504	205
100009607	0	0
340481	517	247
9350	0	0
158326	48	145
389705	0	0
158219	109	188
6619	271	304
11168	954	836
203238	35	256
100873746	0	0
100129385	0	0
54796	250	49
54875	157	287
6456	1	2
92949	71	19
100422869	0	0
158297	2	4
10670	727	182
54801	373	453
677776	0	106
123	662	330
55667	1225	2415
6194	13332	5910
340485	1512	788
25769	0	2
4300	298	284
100616229	0	0
100616441	0	0
54914	401	857
101929548	0	0
574444	0	4
401494	231	84
3456	0	0
3467	0	0
3452	0	0
3441	0	4
3444	0	0
3446	0	0
3449	0	0
3451	0	0
3448	0	0
3453	0	0
3442	0	2
55958	703	594
3443	0	0
3447	0	0
3440	0	0
3445	0	0
3439	0	6
554202	69	0
338376	21	62
407035	0	1
4507	447	191
51198	0	0
1029	31	24
100048912	8	4
1030	124	8
63951	29	18
441389	0	15
101929563	0	0
1993	6	14
100129669	0	0
286319	57	18
101929582	0	0
100506422	0	0
79886	245	127
9373	431	487
80173	181	365
101929602	0	0
64922	0	51
7010	211	131
158035	0	0
54586	1	0
79817	262	44
56832	0	31
203228	219	184
158038	3	2
100126310	0	0
100126316	0	0
401497	0	0
101929620	0	0
48	687	267
23586	538	602
10210	397	913
100129250	9	6
4712	169	60
138474	1	4
401498	0	0
54840	237	473
3301	1669	1496
55234	701	357
2683	1759	948
101929639	8	0
27290	75	9
573	1048	793
51510	873	509
4799	567	1239
364	20	7
360	5979	3946
65083	413	260
102465512	1	0
441394	5	15
441459	12	439
304	241	125
11191	17	28
101243555	0	0
101929688	0	0
5646	1	12
54926	851	737
55833	307	1198
101340252	0	0
100113379	0	0
25853	740	255
51271	565	292
347240	45	51
318	118	35
57462	69	24
84688	0	8
203259	101	19
27019	0	8
375704	2	0
1271	3	2
415056	0	0
138716	135	10
11258	183	57
138715	0	0
10280	329	101
2592	133	368
3590	69	171
10850	0	12
6363	403	0
6366	140	2
259308	0	4
23349	9	0
389715	0	0
101926900	0	0
25822	130	26
138724	3	321
7415	2847	2499
2189	116	259
84720	302	226
30968	519	269
80256	194	31
10497	627	683
158381	2	0
9853	193	119
730112	0	12
7016	169	143
100616214	0	0
971	90	33
27240	60	2
6023	0	19176
203260	2	0
84904	18	13
768	7	72
7169	1217	445
7094	3943	1186
102465513	0	0
10488	321	115
102466201	0	0
57704	687	664
9827	188	234
4882	504	305
692094	0	0
26206	9	19
84681	79	52
392307	7	6
51754	125	51
92973	10	0
392309	0	0
646962	0	0
158376	9	3
56656	0	0
8434	309	43
152007	444	24
881	4	2
1211	627	486
10020	282	573
152006	743	638
9833	71	112
100616289	0	0
5079	270	0
100616278	0	0
100616456	0	0
100506710	1114	0
84186	240	344
9380	303	251
9925	334	148
64425	254	136
26267	127	39
401505	250	131
22844	0	2
158234	127	136
51010	123	119
79269	522	156
92014	96	96
6461	139	123
219	483	17
347252	4	0
100289137	2	10
253650	35	336
105376068	0	2
158228	2	0
79937	16	30
647060	0	0
401507	0	0
401509	14	109
389741	47	75
654466	29	2
